age,gender,course,study_hours,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
0.2857142857142856,2,5,0.0702426564495529,1,0.8275862068965517,0,3,2,1,46.4
0.5714285714285716,1,5,0.9374201787994892,1,0.8965517241379312,0,4,1,2,78.7
0.7142857142857144,0,3,0.227330779054917,1,0.2586206896551724,2,0,0,1,53.9
0.7142857142857144,2,6,0.9118773946360152,1,0.5517241379310344,1,1,1,2,87.4
0.7142857142857144,2,4,0.3614303959131545,1,0.4827586206896553,1,4,1,2,60.3
0.2857142857142856,2,6,0.210727969348659,0,0.6034482758620688,0,0,0,1,60.4
0.5714285714285716,0,5,0.6985951468710089,1,0.5517241379310344,2,1,2,2,52.2
0.8571428571428572,2,5,0.7088122605363985,1,0.5172413793103449,1,1,1,1,68.2
0.1428571428571428,1,1,0.6538952745849298,1,0.6379310344827586,0,0,0,2,83.0
0.8571428571428572,1,6,0.0689655172413793,1,0.2586206896551724,1,1,0,0,33.6
0.2857142857142856,1,6,0.735632183908046,1,0.3275862068965517,0,4,0,2,87.6
0.8571428571428572,0,3,0.942528735632184,0,0.5000000000000001,0,0,1,2,93.6
0.1428571428571428,0,3,0.541507024265645,1,0.6724137931034483,0,3,0,2,76.2
0.1428571428571428,0,2,0.0842911877394635,0,0.4827586206896553,1,3,2,2,40.6
0.4285714285714284,2,3,0.0830140485312899,0,0.1896551724137931,1,2,0,0,48.5
0.8571428571428572,1,2,0.9284802043422732,1,0.689655172413793,0,3,2,2,85.3
0.8571428571428572,2,4,0.3167305236270754,1,0.4482758620689656,1,1,2,2,52.6
0.2857142857142856,2,2,0.5197956577266922,1,0.1206896551724138,0,0,1,1,53.1
0.4285714285714284,1,4,0.7203065134099617,1,0.879310344827586,1,2,1,1,76.6
0.5714285714285716,0,1,0.0510855683269476,0,0.8620689655172412,2,3,1,0,49.1
0.2857142857142856,0,2,0.6143039591315452,1,0.2241379310344828,2,3,0,0,67.1
1.0,2,1,1.0000000000000002,0,0.4310344827586206,2,4,2,2,81.3
0.8571428571428572,1,2,0.2848020434227331,0,0.0172413793103449,1,1,2,0,55.9
0.5714285714285716,2,5,0.037037037037037,1,0.879310344827586,2,0,0,2,37.8
0.4285714285714284,1,3,0.7867177522349936,1,0.6034482758620688,2,1,1,0,56.3
0.2857142857142856,1,5,0.5772669220945083,1,0.5172413793103449,2,0,1,0,72.7
1.0,2,4,0.7049808429118773,0,0.793103448275862,0,0,0,2,80.1
0.2857142857142856,0,4,0.5019157088122604,1,0.3965517241379311,0,2,1,0,66.0
0.1428571428571428,2,2,0.3243933588761175,1,0.5000000000000001,2,3,1,2,44.2
0.1428571428571428,2,6,0.0587484035759897,1,0.9827586206896554,1,4,1,1,57.9
0.2857142857142856,1,3,0.3090676883780332,1,0.5689655172413793,0,3,1,2,47.8
0.5714285714285716,0,5,0.1647509578544061,1,0.2586206896551724,0,2,0,1,54.0
0.8571428571428572,2,1,0.6807151979565773,1,0.879310344827586,0,0,1,2,80.2
0.5714285714285716,2,6,0.0727969348659003,1,0.103448275862069,1,2,1,2,37.4
0.1428571428571428,2,4,0.4393358876117497,1,0.6379310344827586,1,3,0,2,71.1
0.1428571428571428,2,3,0.3754789272030651,0,0.6551724137931035,1,2,1,2,75.4
0.7142857142857144,0,1,0.4022988505747126,1,0.3103448275862069,0,0,2,0,59.5
0.8571428571428572,0,2,0.6385696040868455,1,0.7068965517241378,0,2,0,2,86.0
0.2857142857142856,0,5,0.0957854406130268,1,0.2758620689655173,1,4,0,2,52.3
0.2857142857142856,0,6,0.9208173690932312,1,0.0344827586206897,2,3,1,0,64.9
0.7142857142857144,1,5,0.3933588761174968,0,0.1379310344827587,2,4,2,2,40.1
0.8571428571428572,1,1,0.0957854406130268,1,0.6206896551724138,0,0,0,2,66.5
0.1428571428571428,2,6,0.9476372924648788,1,0.9827586206896554,0,0,2,2,90.4
0.4285714285714284,0,4,0.1085568326947637,1,0.0344827586206897,1,3,1,0,49.7
0.4285714285714284,1,2,0.3307790549169859,1,0.3448275862068964,1,2,1,0,52.3
0.8571428571428572,0,6,0.9948914431673052,1,0.2068965517241379,0,0,0,2,74.9
0.1428571428571428,1,5,0.2413793103448276,1,0.8620689655172412,0,3,2,2,46.4
0.2857142857142856,1,4,0.3946360153256705,1,0.2068965517241379,2,1,0,2,61.1
0.8571428571428572,2,4,0.9348659003831418,1,0.3103448275862069,0,4,0,0,82.7
0.4285714285714284,1,3,0.4840357598978289,1,0.3275862068965517,2,0,0,2,60.6
0.5714285714285716,1,6,0.5900383141762452,1,0.3620689655172414,0,1,1,0,68.8
0.1428571428571428,2,3,0.2490421455938697,1,0.5172413793103449,1,1,1,0,42.4
0.4285714285714284,0,5,0.7598978288633461,0,0.9310344827586208,1,2,1,2,87.3
0.2857142857142856,2,5,0.123882503192848,1,0.9655172413793102,2,0,0,2,56.6
0.1428571428571428,1,4,0.5376756066411239,0,0.2241379310344828,0,0,2,0,57.0
0.8571428571428572,1,4,0.4533844189016603,1,0.8620689655172412,0,0,0,2,89.9
0.8571428571428572,0,3,0.2567049808429119,1,1.0,1,0,1,0,59.3
0.7142857142857144,1,4,0.9106002554278416,1,0.3103448275862069,0,1,1,1,74.8
0.2857142857142856,2,3,0.5721583652618134,1,0.5517241379310344,2,2,1,2,63.7
0.2857142857142856,1,3,1.0000000000000002,0,0.6034482758620688,2,4,0,2,83.9
0.2857142857142856,0,3,0.6781609195402298,1,0.3965517241379311,2,0,2,2,98.1
0.7142857142857144,1,6,0.5146871008939975,1,0.2068965517241379,0,0,0,2,71.1
0.1428571428571428,1,1,0.9770114942528736,1,0.0517241379310345,0,0,0,0,79.6
0.2857142857142856,1,1,0.40485312899106,0,0.8620689655172412,1,1,2,2,76.0
1.0,1,4,0.1787994891443167,0,0.2758620689655173,2,2,0,1,48.9
0.4285714285714284,2,6,0.8429118773946359,1,0.2586206896551724,2,4,0,2,62.4
0.1428571428571428,1,3,0.1800766283524904,1,0.5172413793103449,1,2,2,2,59.5
0.8571428571428572,1,5,0.8582375478927202,1,0.103448275862069,2,0,2,2,72.2
0.8571428571428572,0,6,0.4572158365261814,0,0.9482758620689654,2,0,0,2,60.9
0.4285714285714284,2,1,0.0651340996168582,1,0.8275862068965517,1,4,2,0,55.8
0.7142857142857144,0,2,0.7254150702426564,1,0.4137931034482759,0,4,1,2,74.4
0.4285714285714284,2,6,0.0051085568326947,0,0.8275862068965517,2,1,1,2,40.4
0.1428571428571428,1,1,0.4074074074074074,0,0.1206896551724138,1,0,1,1,85.5
0.2857142857142856,2,3,0.0293742017879948,0,1.0,2,3,2,2,38.2
0.5714285714285716,1,3,0.9974457215836526,1,0.5172413793103449,1,2,2,1,88.7
0.2857142857142856,2,1,0.3358876117496807,1,0.3448275862068964,0,2,0,0,55.2
0.1428571428571428,0,2,0.7918263090676884,1,0.2586206896551724,1,2,0,1,84.7
1.0,2,4,0.2784163473818646,1,0.1379310344827587,0,1,1,0,48.6
0.1428571428571428,1,4,0.3805874840357599,1,0.3793103448275862,0,1,1,2,63.3
0.5714285714285716,1,3,0.7190293742017879,1,0.689655172413793,0,2,0,0,86.4
0.2857142857142856,1,1,0.0140485312899106,1,0.5172413793103449,2,1,1,0,32.3
0.4285714285714284,2,3,0.846743295019157,1,0.7413793103448277,1,3,0,2,88.7
0.2857142857142856,2,3,0.7369093231162196,1,0.3275862068965517,2,0,2,0,80.7
0.1428571428571428,0,6,0.8441890166028098,0,0.4137931034482759,1,1,0,2,75.7
0.1428571428571428,0,4,0.4240102171136654,1,0.086206896551724,0,2,2,1,74.6
0.4285714285714284,0,1,0.2286079182630907,1,0.4310344827586206,1,0,1,0,54.2
1.0,1,6,0.6181353767560663,1,0.6379310344827586,1,0,2,2,67.3
0.5714285714285716,1,3,0.0600255427841634,1,0.4137931034482759,1,1,0,2,48.9
0.5714285714285716,2,1,0.1187739463601532,0,0.6551724137931035,0,2,0,0,43.8
1.0,2,5,0.9693486590038314,1,0.810344827586207,2,1,1,0,82.0
0.2857142857142856,2,6,0.3575989782886334,1,0.5344827586206896,2,4,0,2,45.4
0.1428571428571428,1,6,0.160919540229885,1,0.3965517241379311,0,0,1,2,56.8
0.8571428571428572,1,3,0.160919540229885,1,0.9310344827586208,2,2,2,2,50.9
0.1428571428571428,2,3,0.9272030651340996,1,0.7586206896551725,2,1,0,1,100.0
1.0,1,3,0.7994891443167305,1,0.724137931034483,1,0,2,2,99.0
0.1428571428571428,2,5,0.9897828863346104,1,0.8448275862068965,0,4,0,2,89.6
1.0,2,1,0.4789272030651341,0,0.0344827586206897,1,3,1,1,67.5
0.8571428571428572,2,3,0.0242656449553001,0,1.0,0,4,0,0,52.6
0.7142857142857144,0,3,0.0306513409961685,1,0.1551724137931035,1,0,1,2,40.4
0.4285714285714284,0,1,0.2324393358876117,0,0.1724137931034483,1,4,2,2,45.6
0.8571428571428572,0,2,0.9476372924648788,1,0.4310344827586206,2,2,1,1,80.4
1.0,0,6,0.1098339719029374,1,0.5344827586206896,1,2,2,0,43.8
0.2857142857142856,2,3,0.0881226053639846,1,0.810344827586207,2,2,0,2,37.0
0.5714285714285716,0,3,0.9655172413793104,1,0.4827586206896553,1,2,1,1,75.3
0.4285714285714284,1,5,0.541507024265645,0,0.7586206896551725,0,0,0,2,81.2
0.7142857142857144,1,6,0.0868454661558109,1,0.1896551724137931,1,3,0,1,62.5
0.8571428571428572,0,3,0.4112388250319285,1,0.3965517241379311,0,1,1,1,71.3
0.2857142857142856,1,6,0.6232439335887612,1,0.3448275862068964,0,1,0,0,55.8
0.7142857142857144,2,2,0.925925925925926,0,0.0344827586206897,0,4,1,2,50.1
0.1428571428571428,2,4,0.9604086845466157,1,0.7586206896551725,2,3,1,0,70.0
0.2857142857142856,2,6,0.8454661558109834,1,0.0172413793103449,0,0,2,1,95.5
0.8571428571428572,0,5,0.8837803320561941,1,0.4310344827586206,2,3,1,1,67.5
0.7142857142857144,0,4,0.6871008939974457,1,0.3103448275862069,1,3,2,2,68.2
0.5714285714285716,0,1,0.1174968071519795,1,1.0,1,1,1,2,38.7
0.4285714285714284,1,4,0.9770114942528736,0,0.0517241379310345,1,2,0,0,78.8
0.8571428571428572,0,3,0.9157088122605364,1,0.1379310344827587,2,4,0,0,78.6
0.4285714285714284,1,6,0.318007662835249,1,0.6724137931034483,2,3,1,2,44.9
1.0,1,3,0.70242656449553,1,0.1724137931034483,1,0,2,2,77.6
0.8571428571428572,1,1,0.7956577266922094,0,0.8448275862068965,0,1,1,1,77.7
0.5714285714285716,0,2,0.2950191570881226,1,0.6034482758620688,2,2,0,2,63.7
0.5714285714285716,2,3,0.4508301404853129,1,0.3448275862068964,2,4,0,2,37.2
1.0,2,1,0.1851851851851852,1,0.3275862068965517,0,0,2,2,36.2
0.4285714285714284,0,6,0.3703703703703704,1,0.9655172413793102,0,3,1,1,51.4
0.5714285714285716,1,6,0.2848020434227331,1,0.8965517241379312,0,4,1,0,55.4
0.7142857142857144,1,3,0.3639846743295019,1,0.2586206896551724,2,4,1,0,25.5
0.7142857142857144,2,6,0.231162196679438,1,0.4827586206896553,1,4,0,1,77.1
0.8571428571428572,0,1,0.7994891443167305,1,0.6206896551724138,0,2,2,0,73.5
0.8571428571428572,0,4,0.8991060025542784,1,0.3965517241379311,2,2,0,1,87.0
0.1428571428571428,0,5,0.1289910600255428,1,0.2068965517241379,2,3,1,1,36.1
0.2857142857142856,2,1,0.8914431673052362,0,0.2413793103448276,2,1,2,2,72.5
0.4285714285714284,1,5,0.3997445721583653,0,0.689655172413793,1,3,0,2,71.5
1.0,0,6,0.4278416347381865,1,0.3620689655172414,2,4,2,2,45.7
0.1428571428571428,1,2,0.9042145593869731,0,0.7758620689655172,1,1,1,1,80.5
0.8571428571428572,2,3,0.0817369093231162,0,0.9482758620689654,0,4,1,0,41.3
0.1428571428571428,0,5,0.8991060025542784,1,0.2586206896551724,1,3,2,1,79.2
0.5714285714285716,1,2,0.1800766283524904,0,0.3965517241379311,2,1,1,2,38.4
0.4285714285714284,1,2,0.6245210727969348,0,0.6724137931034483,0,1,1,2,58.1
0.1428571428571428,1,6,0.4495530012771392,1,0.2758620689655173,2,3,1,0,49.8
0.8571428571428572,1,3,0.6143039591315452,1,0.6379310344827586,0,0,2,2,79.7
0.7142857142857144,1,1,0.4572158365261814,1,0.5172413793103449,2,0,1,2,46.4
1.0,0,4,0.5006385696040868,1,0.4137931034482759,1,4,2,2,56.0
0.5714285714285716,2,2,0.4904214559386973,1,0.7758620689655172,2,0,1,1,58.5
0.1428571428571428,2,3,0.1213282247765006,1,0.879310344827586,1,2,2,2,64.7
0.8571428571428572,0,1,0.2017879948914431,1,0.4137931034482759,2,4,2,2,34.7
0.4285714285714284,2,4,0.5376756066411239,1,0.9827586206896554,0,3,2,2,70.5
0.1428571428571428,1,4,0.685823754789272,0,0.9827586206896554,0,2,0,0,83.8
0.8571428571428572,0,2,0.0549169859514687,1,0.3965517241379311,0,4,1,2,37.9
0.8571428571428572,1,5,0.458492975734355,1,0.3103448275862069,1,1,1,1,68.9
0.7142857142857144,2,4,0.7982120051085568,1,0.6034482758620688,2,4,1,2,95.2
0.4285714285714284,0,3,0.5466155810983397,1,0.6034482758620688,2,2,0,0,62.9
0.2857142857142856,1,1,0.8722860791826309,1,0.4827586206896553,0,2,1,2,74.0
0.4285714285714284,1,5,0.0842911877394635,1,0.4482758620689656,0,2,1,0,26.7
0.7142857142857144,2,5,0.6998722860791825,1,0.913793103448276,2,4,1,1,60.1
0.4285714285714284,0,6,0.3563218390804598,1,0.5517241379310344,2,3,0,2,81.5
0.7142857142857144,2,1,0.29757343550447,1,0.3275862068965517,2,4,2,0,50.6
0.1428571428571428,2,4,0.21455938697318,1,0.1724137931034483,2,3,0,0,49.6
0.4285714285714284,1,4,0.7879948914431673,1,0.3793103448275862,2,0,2,2,81.2
0.8571428571428572,0,3,0.0255427841634738,1,0.793103448275862,0,0,0,2,60.0
0.5714285714285716,2,4,0.7535121328224776,1,0.8965517241379312,2,4,0,2,73.8
0.8571428571428572,0,1,0.5351213282247764,1,0.0689655172413793,0,2,1,1,62.3
0.5714285714285716,2,6,0.5044699872286079,1,0.879310344827586,1,4,2,1,75.3
0.4285714285714284,2,3,0.5274584929757343,1,0.7758620689655172,1,3,1,0,55.4
0.1428571428571428,0,5,0.3652618135376756,1,0.1206896551724138,2,0,0,2,57.2
0.5714285714285716,0,6,0.1966794380587484,1,0.0689655172413793,0,1,2,2,32.1
0.1428571428571428,0,6,0.3218390804597701,1,0.689655172413793,0,4,0,2,59.1
0.2857142857142856,1,6,0.2694763729246488,1,0.6379310344827586,0,2,2,2,49.4
0.2857142857142856,2,1,0.1085568326947637,1,0.086206896551724,0,2,2,0,53.0
0.4285714285714284,0,1,0.0791826309067688,1,0.2241379310344828,0,3,2,1,43.0
0.2857142857142856,1,4,0.6040868454661558,1,0.2068965517241379,2,3,0,1,45.5
0.4285714285714284,0,4,0.1136653895274585,1,0.5517241379310344,0,2,1,0,31.8
0.1428571428571428,2,3,0.8352490421455938,1,0.1724137931034483,0,4,2,1,86.2
0.7142857142857144,1,4,0.7432950191570882,1,0.793103448275862,0,3,2,2,70.8
0.4285714285714284,0,1,0.491698595146871,1,0.2241379310344828,2,3,1,0,30.9
0.4285714285714284,1,3,0.6270753512132823,1,0.9482758620689654,1,3,2,2,58.2
0.4285714285714284,0,3,0.8275862068965516,1,0.2586206896551724,0,1,2,1,90.5
0.4285714285714284,2,2,0.458492975734355,0,0.4310344827586206,0,4,2,2,57.8
0.7142857142857144,2,3,0.8365261813537676,0,0.7758620689655172,2,4,1,1,65.8
0.5714285714285716,1,2,0.177522349936143,1,0.2758620689655173,2,2,0,1,39.5
0.7142857142857144,2,6,0.656449553001277,1,0.0517241379310345,0,1,2,2,69.8
0.8571428571428572,1,5,0.7624521072796935,0,0.5862068965517241,2,4,0,1,61.5
0.2857142857142856,0,1,0.9195402298850576,1,0.3448275862068964,2,3,0,2,91.1
1.0,2,6,0.7713920817369093,1,0.1551724137931035,0,1,1,2,66.2
0.7142857142857144,0,1,0.0012771392081736,1,0.4482758620689656,1,2,1,2,49.7
1.0,0,6,0.5108556832694764,1,0.8965517241379312,0,3,0,1,75.0
0.8571428571428572,0,2,0.0791826309067688,1,0.2413793103448276,2,2,1,2,20.0
0.1428571428571428,0,1,0.636015325670498,1,0.4827586206896553,1,3,0,0,86.5
0.7142857142857144,0,3,0.909323116219668,0,1.0,0,2,0,1,90.4
0.7142857142857144,2,3,0.3971902937420179,1,0.5172413793103449,0,4,1,1,52.1
0.7142857142857144,0,3,0.648786717752235,1,0.5689655172413793,2,1,1,0,53.7
0.1428571428571428,2,4,0.4482758620689655,1,0.6034482758620688,1,4,2,0,62.1
0.1428571428571428,1,5,0.5606641123882503,1,0.7758620689655172,2,2,0,0,52.1
1.0,2,2,0.1890166028097062,1,0.8275862068965517,2,0,1,2,39.0
0.8571428571428572,1,3,0.3333333333333333,1,0.793103448275862,1,3,1,1,70.4
0.1428571428571428,0,2,1.0000000000000002,1,0.5000000000000001,1,3,2,2,84.2
0.8571428571428572,0,1,0.2720306513409962,1,0.0344827586206897,2,4,0,0,42.1
0.1428571428571428,0,5,0.72669220945083,1,0.1206896551724138,2,1,2,0,42.6
0.8571428571428572,1,5,0.6257982120051085,1,0.4827586206896553,1,4,0,2,75.5
0.4285714285714284,2,5,0.4265644955300128,1,0.810344827586207,2,2,2,2,38.3
1.0,0,6,0.8237547892720306,1,0.2413793103448276,1,3,2,2,73.4
0.5714285714285716,2,3,0.7113665389527458,0,1.0,0,2,1,2,70.6
0.7142857142857144,1,5,0.4495530012771392,1,0.5862068965517241,0,4,1,0,42.2
0.5714285714285716,0,2,0.1762452107279693,0,0.4137931034482759,0,0,1,1,39.4
0.2857142857142856,2,4,0.1647509578544061,1,0.2931034482758621,2,3,0,0,48.7
1.0,2,6,0.40485312899106,1,0.913793103448276,0,3,1,2,55.2
0.2857142857142856,1,3,0.735632183908046,1,0.7758620689655172,0,3,0,2,58.7
1.0,2,2,0.3269476372924649,1,0.879310344827586,0,2,2,0,65.4
1.0,2,1,0.210727969348659,1,0.6206896551724138,0,4,2,2,35.9
0.8571428571428572,1,4,0.6934865900383141,1,1.0,2,4,0,0,60.9
0.1428571428571428,1,4,0.7777777777777778,1,0.879310344827586,1,1,2,0,73.3
0.5714285714285716,1,6,0.1992337164750957,0,0.6724137931034483,1,0,0,2,46.7
0.5714285714285716,1,6,0.2298850574712643,0,0.6034482758620688,0,0,1,1,41.3
0.8571428571428572,1,4,0.0063856960408684,1,0.3793103448275862,1,3,1,2,35.4
0.1428571428571428,2,2,0.2043422733077905,0,0.8448275862068965,0,3,1,2,39.5
0.8571428571428572,0,3,0.4022988505747126,1,0.5862068965517241,0,3,2,2,35.7
1.0,2,5,0.8710089399744573,1,0.3448275862068964,1,4,0,0,98.0
0.8571428571428572,0,1,0.5849297573435505,1,0.7586206896551725,0,3,0,2,75.9
0.8571428571428572,1,4,0.3652618135376756,1,0.879310344827586,1,4,2,2,59.7
0.7142857142857144,2,2,0.2426564495530013,1,0.3103448275862069,2,1,2,2,65.6
0.1428571428571428,1,4,0.1008939974457215,1,0.5344827586206896,0,0,2,0,51.0
0.8571428571428572,0,3,0.140485312899106,1,0.0517241379310345,1,2,1,0,48.1
0.8571428571428572,2,2,0.970625798212005,1,0.2068965517241379,2,1,0,1,70.4
0.7142857142857144,1,3,0.4610472541507024,1,0.8620689655172412,1,0,0,1,85.4
0.5714285714285716,2,2,0.0817369093231162,0,0.6206896551724138,0,1,0,0,43.5
0.4285714285714284,2,2,0.6424010217113666,1,0.4310344827586206,1,1,0,1,84.2
0.8571428571428572,0,6,0.4699872286079182,1,0.3275862068965517,1,0,2,1,73.0
0.4285714285714284,2,5,0.3729246487867177,1,0.4310344827586206,0,3,2,0,45.3
0.4285714285714284,1,3,0.3767560664112388,1,0.6379310344827586,1,1,1,1,42.7
0.7142857142857144,1,3,0.3793103448275862,0,0.1379310344827587,2,4,0,2,71.4
0.8571428571428572,2,3,0.0600255427841634,1,0.8448275862068965,0,4,1,2,39.7
0.4285714285714284,0,4,0.9770114942528736,1,0.0517241379310345,2,2,0,1,85.2
0.5714285714285716,1,4,0.8850574712643677,1,0.4827586206896553,1,0,2,2,100.0
0.2857142857142856,1,3,0.6232439335887612,1,0.4655172413793104,2,4,2,2,72.2
0.8571428571428572,1,6,0.6194125159642401,1,0.7586206896551725,0,3,2,1,68.8
0.8571428571428572,1,6,0.9897828863346104,1,0.4310344827586206,2,1,0,0,87.5
0.1428571428571428,1,1,0.0332056194125159,1,0.2586206896551724,2,2,0,0,19.599
0.1428571428571428,2,2,0.3971902937420179,1,0.1379310344827587,2,4,1,2,40.5
0.1428571428571428,1,2,0.7190293742017879,1,0.5000000000000001,1,0,1,0,80.9
0.7142857142857144,2,3,0.5402298850574712,1,0.0344827586206897,1,2,2,2,60.4
0.1428571428571428,0,3,0.5402298850574712,1,0.6551724137931035,0,3,2,1,59.9
1.0,0,3,0.6743295019157088,1,0.913793103448276,1,3,0,1,82.3
0.7142857142857144,1,4,0.6385696040868455,1,0.7758620689655172,0,2,2,0,65.1
0.8571428571428572,1,1,0.0983397190293741,1,0.913793103448276,0,1,1,0,33.9
0.4285714285714284,0,4,0.2030651340996168,1,0.9827586206896554,1,1,0,0,49.0
0.7142857142857144,2,5,0.3307790549169859,1,0.5172413793103449,0,3,1,2,49.6
1.0,2,5,0.5159642401021711,0,0.8965517241379312,0,3,2,2,64.3
0.8571428571428572,0,3,0.4559386973180077,1,0.3103448275862069,1,3,0,0,51.8
0.7142857142857144,1,5,0.421455938697318,0,0.9482758620689654,2,4,2,0,56.7
0.1428571428571428,0,2,0.0012771392081736,1,0.7068965517241378,0,0,1,1,46.1
0.5714285714285716,1,4,0.3882503192848021,1,0.6379310344827586,0,0,0,0,59.0
0.8571428571428572,2,2,0.8773946360153256,1,0.1551724137931035,2,4,0,2,67.5
0.1428571428571428,0,5,0.3754789272030651,1,0.5000000000000001,2,3,1,2,53.1
0.2857142857142856,0,1,0.4508301404853129,1,0.3620689655172414,2,3,2,2,65.8
0.4285714285714284,1,4,0.6181353767560663,1,0.0689655172413793,2,0,0,2,55.4
0.4285714285714284,0,4,0.0945083014048531,1,0.1896551724137931,1,0,2,1,36.9
0.8571428571428572,1,1,0.2375478927203065,1,0.2586206896551724,0,2,1,2,58.7
0.7142857142857144,1,1,0.5555555555555555,1,0.1896551724137931,2,0,2,2,58.9
0.1428571428571428,2,5,0.8901660280970626,0,0.3620689655172414,1,1,2,2,90.3
0.1428571428571428,0,4,1.0000000000000002,0,0.2068965517241379,1,0,2,2,93.1
0.1428571428571428,0,3,0.89272030651341,0,0.913793103448276,0,0,1,2,96.4
0.1428571428571428,2,5,0.9731800766283524,1,0.4137931034482759,0,1,1,1,74.1
0.5714285714285716,2,5,0.7369093231162196,1,0.1379310344827587,0,2,1,0,70.0
0.8571428571428572,1,2,0.0293742017879948,0,0.9310344827586208,1,0,2,1,68.8
1.0,2,1,0.2579821200510856,1,0.5172413793103449,2,1,2,2,39.8
0.4285714285714284,0,3,0.5325670498084291,1,0.810344827586207,1,1,0,2,68.7
0.1428571428571428,2,4,0.5798212005108556,0,0.1551724137931035,0,1,2,2,76.1
0.8571428571428572,0,2,0.7458492975734354,0,0.5172413793103449,2,2,2,2,73.9
0.4285714285714284,0,3,0.9246487867177524,0,1.0,1,4,0,2,100.0
0.1428571428571428,0,3,0.8492975734355045,1,0.3448275862068964,2,2,1,0,68.5
0.4285714285714284,0,2,0.6206896551724138,1,0.086206896551724,2,0,2,0,68.1
0.5714285714285716,0,2,0.9553001277139208,1,0.1896551724137931,2,4,0,0,69.2
0.1428571428571428,1,6,0.4508301404853129,0,0.6551724137931035,0,4,0,2,53.3
1.0,1,1,0.0804597701149425,1,0.2758620689655173,0,0,0,1,59.1
0.1428571428571428,1,4,0.2490421455938697,1,0.086206896551724,1,3,1,0,40.2
0.7142857142857144,0,1,0.8212005108556832,0,0.724137931034483,1,3,1,2,99.2
0.2857142857142856,2,2,0.5019157088122604,1,0.8275862068965517,2,4,2,2,53.9
0.7142857142857144,0,2,0.177522349936143,1,0.3448275862068964,1,0,1,1,62.4
0.7142857142857144,2,6,0.9438058748403576,1,0.879310344827586,0,0,1,0,78.0
0.1428571428571428,0,6,0.5632183908045977,1,0.5862068965517241,1,4,0,0,92.2
0.1428571428571428,1,6,0.7369093231162196,1,0.913793103448276,2,3,2,1,67.3
0.2857142857142856,0,2,0.5849297573435505,1,0.2931034482758621,0,0,2,2,59.8
0.8571428571428572,2,1,0.950191570881226,1,0.2586206896551724,2,0,2,2,94.1
0.7142857142857144,0,1,0.9987228607918264,0,1.0,1,3,2,0,88.8
0.7142857142857144,2,5,0.4418901660280971,1,0.2241379310344828,2,3,2,2,52.1
0.1428571428571428,0,6,0.5325670498084291,1,0.6034482758620688,1,3,1,0,72.5
0.2857142857142856,1,4,0.3154533844189016,1,0.810344827586207,1,4,2,0,69.3
0.5714285714285716,1,2,0.9540229885057472,1,0.8620689655172412,2,3,0,2,79.2
0.8571428571428572,1,5,0.2056194125159642,1,0.2931034482758621,0,1,2,2,48.9
0.5714285714285716,0,2,0.5759897828863345,0,0.8448275862068965,0,1,0,2,66.5
0.8571428571428572,1,2,0.3039591315453384,1,0.3793103448275862,1,0,2,2,67.7
0.2857142857142856,2,5,0.7369093231162196,0,0.3103448275862069,2,4,0,2,60.2
1.0,1,3,0.3959131545338442,1,0.8965517241379312,0,3,2,2,80.7
0.8571428571428572,0,5,0.7190293742017879,1,0.2931034482758621,0,0,0,2,75.7
0.1428571428571428,2,4,0.4099616858237548,1,0.2758620689655173,1,2,2,2,67.1
0.8571428571428572,0,4,0.4789272030651341,1,1.0,2,1,2,0,52.7
0.2857142857142856,0,4,0.2183908045977011,1,0.8620689655172412,2,2,0,2,39.9
0.1428571428571428,1,3,0.6602809706257982,1,0.6551724137931035,0,2,1,2,71.4
0.8571428571428572,0,3,0.140485312899106,1,0.0344827586206897,0,3,1,1,32.0
0.4285714285714284,2,2,0.4942528735632184,1,0.9310344827586208,2,1,1,1,77.7
0.1428571428571428,2,2,0.4150702426564496,1,0.724137931034483,1,3,1,2,48.4
0.1428571428571428,1,4,0.2707535121328225,1,0.1551724137931035,2,1,1,0,45.2
0.5714285714285716,1,4,0.1417624521072797,1,0.0689655172413793,2,4,2,2,46.6
0.7142857142857144,2,5,0.2222222222222222,1,0.0517241379310345,0,4,0,2,67.1
0.2857142857142856,1,1,0.7126436781609196,1,0.2586206896551724,1,1,1,2,71.9
0.1428571428571428,1,1,0.5862068965517241,1,0.3793103448275862,0,3,0,2,79.3
0.5714285714285716,2,5,0.3614303959131545,1,0.2068965517241379,1,3,1,0,29.3
1.0,0,4,0.9821200510855682,0,0.3965517241379311,0,1,2,0,84.7
0.8571428571428572,1,1,0.8607918263090677,1,0.5862068965517241,1,1,2,2,92.9
0.8571428571428572,2,3,0.7369093231162196,1,0.7758620689655172,1,0,2,0,81.7
0.1428571428571428,1,6,0.6717752234993614,1,0.793103448275862,1,0,2,0,66.1
1.0,1,3,0.4291187739463601,1,0.2931034482758621,2,3,2,0,43.8
0.8571428571428572,1,5,0.5951468710089399,1,0.8620689655172412,2,2,0,2,61.2
0.1428571428571428,2,2,0.8416347381864623,1,0.7758620689655172,2,2,2,2,73.0
0.2857142857142856,2,5,0.7062579821200511,0,0.1551724137931035,1,0,2,2,95.5
0.5714285714285716,0,2,0.0229885057471264,1,0.5517241379310344,1,1,0,2,39.4
0.1428571428571428,1,5,0.0472541507024265,1,0.3965517241379311,2,2,0,2,55.2
