age,class_attendance,sleep_hours,sleep_quality,facility_rating,exam_difficulty,exam_score,gender_male,gender_other,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,internet_access_yes,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study
0.1428571428571428,0.9965986394557822,0.4827586206896553,0,1,1,71.0,False,False,False,False,False,False,True,False,True,False,True,False,False
0.5714285714285716,0.5306122448979591,1.0,1,0,1,49.4,False,False,False,False,False,True,False,False,False,False,False,False,True
1.0,0.3877551020408161,0.1896551724137931,2,0,0,55.2,True,False,False,False,False,True,False,False,True,True,False,False,False
0.7142857142857144,0.3537414965986394,0.2241379310344828,0,1,1,52.1,False,True,False,False,False,False,True,False,True,False,False,True,False
0.8571428571428572,0.2193877551020406,0.5689655172413793,0,1,2,47.6,False,True,False,False,False,False,False,True,True,True,False,False,False
0.4285714285714284,0.0408163265306121,0.8448275862068965,0,2,2,73.0,True,False,False,False,True,False,False,False,True,False,True,False,False
0.8571428571428572,0.4710884353741496,0.4827586206896553,2,2,1,75.5,True,False,False,False,False,False,True,False,True,False,False,False,True
0.8571428571428572,0.5034013605442176,0.5344827586206896,1,0,2,52.6,True,False,True,False,False,False,False,False,False,False,False,False,True
0.2857142857142856,0.0357142857142857,0.3275862068965517,1,2,1,52.7,False,True,False,False,True,False,False,False,True,True,False,False,False
0.8571428571428572,0.4897959183673468,0.1379310344827587,2,2,0,78.1,False,True,False,False,False,False,False,False,True,False,True,False,False
0.5714285714285716,0.2397959183673469,0.0344827586206897,2,1,0,76.9,False,True,False,False,False,False,False,False,True,False,True,False,False
0.8571428571428572,0.6122448979591835,0.7586206896551725,2,1,0,75.1,True,False,False,False,False,False,False,True,False,False,False,True,False
0.7142857142857144,0.435374149659864,0.5517241379310344,0,2,0,37.9,True,False,False,False,False,False,False,True,True,False,False,True,False
0.8571428571428572,0.0646258503401359,0.2413793103448276,0,1,1,59.4,True,False,True,False,False,False,False,False,True,True,False,False,False
0.2857142857142856,0.5544217687074828,0.2586206896551724,0,2,0,55.2,False,True,False,False,False,False,False,True,True,False,False,True,False
0.7142857142857144,0.3486394557823129,1.0,1,2,2,90.2,False,True,False,True,False,False,False,False,True,False,True,False,False
1.0,0.889455782312925,0.1551724137931035,2,2,0,57.9,False,False,True,False,False,False,False,False,True,True,False,False,False
1.0,0.5068027210884354,0.0689655172413793,1,0,1,44.5,False,False,False,False,True,False,False,False,True,False,False,True,False
0.7142857142857144,0.5255102040816326,0.810344827586207,1,0,1,57.3,False,False,True,False,False,False,False,False,True,True,False,False,False
0.5714285714285716,0.8214285714285714,0.913793103448276,1,1,2,79.1,True,False,False,False,False,False,False,True,True,False,False,False,True
0.8571428571428572,0.768707482993197,0.810344827586207,2,1,2,70.3,False,False,False,False,True,False,False,False,False,False,False,True,False
0.8571428571428572,0.8928571428571426,0.3275862068965517,0,1,0,70.3,False,True,False,False,False,True,False,False,True,True,False,False,False
0.0,0.3860544217687074,0.2241379310344828,2,2,1,74.1,False,False,False,False,False,True,False,False,True,True,False,False,False
0.7142857142857144,0.4166666666666665,0.9655172413793102,0,2,0,73.3,True,False,False,False,False,False,False,True,True,False,False,False,False
0.2857142857142856,0.0646258503401359,0.7413793103448277,2,2,1,47.7,False,False,False,False,False,False,False,False,True,False,True,False,False
0.1428571428571428,0.7636054421768705,0.2241379310344828,0,2,0,47.6,False,True,True,False,False,False,False,False,True,False,False,False,True
0.0,0.1870748299319727,0.7586206896551725,2,2,0,54.8,False,False,False,False,False,True,False,False,True,False,False,True,False
0.4285714285714284,0.2448979591836734,0.1206896551724138,2,1,2,50.5,False,True,False,True,False,False,False,False,False,False,False,False,True
0.1428571428571428,0.0255102040816326,0.1551724137931035,2,1,1,60.3,False,True,False,False,False,False,False,False,True,False,False,False,False
0.8571428571428572,0.2108843537414965,0.0344827586206897,1,1,1,57.8,False,True,False,False,False,False,True,False,True,False,False,False,False
0.7142857142857144,0.20578231292517,0.0689655172413793,0,1,1,59.2,False,False,False,False,False,False,False,False,True,False,True,False,False
0.5714285714285716,0.9353741496598638,0.2931034482758621,2,2,1,68.1,True,False,False,False,True,False,False,False,True,True,False,False,False
0.8571428571428572,0.3588435374149659,1.0,0,0,1,71.9,False,False,False,False,False,False,False,True,True,False,False,False,False
0.5714285714285716,0.5408163265306123,0.5344827586206896,2,0,1,62.3,False,True,False,False,False,False,True,False,True,True,False,False,False
0.4285714285714284,0.6428571428571428,0.8448275862068965,1,1,0,69.6,False,False,False,False,False,False,False,True,True,False,True,False,False
0.5714285714285716,0.1513605442176869,0.879310344827586,2,2,1,58.3,False,True,False,False,True,False,False,False,True,False,False,False,False
0.1428571428571428,0.7517006802721087,0.6034482758620688,1,1,1,77.1,False,True,True,False,False,False,False,False,True,False,True,False,False
0.7142857142857144,0.3061224489795917,0.6379310344827586,0,2,1,68.7,False,True,False,False,False,False,True,False,True,False,False,False,True
0.2857142857142856,0.532312925170068,0.086206896551724,2,1,0,42.4,False,False,False,False,False,False,False,False,True,False,False,True,False
0.1428571428571428,0.4404761904761904,0.5517241379310344,2,0,0,75.8,False,True,False,False,True,False,False,False,True,False,False,False,True
1.0,0.1071428571428569,0.2413793103448276,1,0,1,46.1,False,False,False,False,False,False,True,False,True,False,False,True,False
0.1428571428571428,0.7772108843537413,0.6551724137931035,0,2,1,76.3,True,False,True,False,False,False,False,False,True,False,True,False,False
0.0,0.4574829931972788,0.1724137931034483,2,2,2,72.1,False,True,False,False,False,False,False,False,False,False,True,False,False
0.5714285714285716,0.8520408163265305,0.8965517241379312,1,1,2,86.1,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5714285714285716,0.5340136054421767,0.1896551724137931,0,1,1,46.3,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4285714285714284,0.889455782312925,0.4137931034482759,0,1,1,69.6,False,True,True,False,False,False,False,False,True,False,False,False,True
0.5714285714285716,0.0935374149659863,0.913793103448276,1,1,1,57.3,False,False,True,False,False,False,False,False,True,False,False,True,False
0.1428571428571428,0.1955782312925169,0.724137931034483,2,0,0,70.3,False,False,True,False,False,False,False,False,True,False,True,False,False
0.1428571428571428,0.0816326530612243,0.9827586206896554,1,0,2,64.7,False,True,False,True,False,False,False,False,True,False,False,False,False
0.7142857142857144,0.3384353741496597,0.8965517241379312,0,2,2,55.7,True,False,False,True,False,False,False,False,True,False,False,False,True
0.0,0.4387755102040815,0.0,0,2,1,51.2,False,False,True,False,False,False,False,False,True,False,False,True,False
0.4285714285714284,0.0799319727891155,0.3448275862068964,0,1,1,57.6,True,False,False,False,True,False,False,False,False,False,False,True,False
0.7142857142857144,0.1666666666666665,0.9310344827586208,1,1,2,57.2,True,False,False,False,False,False,True,False,True,False,False,False,True
0.5714285714285716,0.7568027210884352,0.4310344827586206,0,2,1,68.3,False,False,False,True,False,False,False,False,True,False,True,False,False
0.0,0.443877551020408,0.4310344827586206,1,2,1,65.8,True,False,False,False,False,False,True,False,True,False,False,True,False
0.2857142857142856,0.952380952380952,0.1551724137931035,2,2,0,84.6,False,True,True,False,False,False,False,False,True,False,True,False,False
0.5714285714285716,0.8554421768707483,0.3793103448275862,2,2,2,57.6,False,False,False,False,False,False,False,False,True,False,True,False,False
0.8571428571428572,0.0136054421768706,0.1379310344827587,2,2,0,52.3,False,False,False,True,False,False,False,False,True,False,False,False,True
0.1428571428571428,0.8010204081632653,0.8448275862068965,0,0,2,71.4,False,False,False,False,False,False,True,False,True,False,False,False,True
0.8571428571428572,0.1037414965986394,0.913793103448276,1,1,0,38.3,False,True,False,True,False,False,False,False,True,False,False,True,False
0.7142857142857144,0.7108843537414966,0.4655172413793104,0,1,1,89.4,False,False,False,False,False,False,False,True,True,False,False,False,False
0.7142857142857144,0.0187074829931972,0.913793103448276,0,0,0,55.5,False,False,False,False,False,False,False,True,False,False,False,False,False
0.8571428571428572,0.2857142857142856,0.1551724137931035,1,2,1,52.6,True,False,False,False,False,False,False,True,True,False,False,False,False
1.0,0.8554421768707483,0.6034482758620688,0,1,1,56.3,True,False,False,False,False,False,False,True,True,False,False,True,False
0.5714285714285716,0.0697278911564626,0.7586206896551725,2,1,1,47.6,False,False,False,True,False,False,False,False,True,False,False,False,True
0.7142857142857144,0.0884353741496597,0.3620689655172414,0,1,1,65.4,False,True,False,False,False,False,True,False,True,True,False,False,False
0.4285714285714284,0.0816326530612243,0.810344827586207,1,2,1,49.6,True,False,False,False,False,False,False,True,True,False,False,False,False
0.2857142857142856,0.0306122448979591,0.2241379310344828,1,0,1,56.4,False,True,True,False,False,False,False,False,True,True,False,False,False
0.5714285714285716,0.0901360544217686,0.0517241379310345,0,2,2,66.1,False,True,False,False,False,False,False,True,True,False,False,False,False
0.0,1.0,0.9310344827586208,0,0,1,40.0,False,True,False,False,False,False,False,False,True,False,False,True,False
0.7142857142857144,0.8724489795918366,0.2068965517241379,1,2,0,71.5,False,False,False,False,False,False,False,True,True,False,False,True,False
0.2857142857142856,0.2976190476190475,0.9482758620689654,0,2,2,66.4,False,False,False,False,False,False,True,False,True,False,False,False,False
0.0,0.4897959183673468,0.6724137931034483,1,1,0,45.1,False,True,True,False,False,False,False,False,True,False,True,False,False
0.7142857142857144,0.1734693877551019,0.879310344827586,2,2,2,70.6,False,False,False,False,False,False,False,False,True,True,False,False,False
0.0,0.8537414965986392,0.2931034482758621,0,0,1,79.3,False,False,False,True,False,False,False,False,True,False,True,False,False
0.8571428571428572,0.3282312925170068,0.9655172413793102,0,0,2,72.6,False,False,False,False,False,True,False,False,False,False,False,False,True
0.2857142857142856,0.032312925170068,0.3448275862068964,2,0,0,60.7,False,False,False,False,False,False,False,False,True,False,True,False,False
0.7142857142857144,0.3707482993197277,0.3103448275862069,1,1,2,37.8,True,False,True,False,False,False,False,False,False,False,False,True,False
0.7142857142857144,0.9472789115646256,0.8275862068965517,0,2,2,72.0,False,True,False,False,False,False,False,True,True,False,True,False,False
0.2857142857142856,0.9965986394557822,0.7413793103448277,1,2,0,73.5,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,0.8265306122448979,0.913793103448276,1,1,0,78.2,False,True,False,True,False,False,False,False,True,True,False,False,False
1.0,0.2772108843537414,0.6551724137931035,1,1,2,75.0,False,True,False,False,False,True,False,False,True,True,False,False,False
0.4285714285714284,0.6921768707482991,0.8275862068965517,2,0,0,67.6,False,True,False,False,True,False,False,False,True,True,False,False,False
0.1428571428571428,0.1122448979591836,1.0,0,2,1,49.7,True,False,False,False,True,False,False,False,True,False,True,False,False
0.0,0.1139455782312923,0.2586206896551724,1,0,0,45.0,False,False,False,False,False,False,True,False,True,False,False,False,False
0.5714285714285716,0.6224489795918366,0.1206896551724138,1,1,1,78.0,True,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0.704081632653061,0.0344827586206897,0,2,0,64.0,False,False,False,False,False,True,False,False,True,False,False,False,False
0.2857142857142856,0.238095238095238,0.4482758620689656,2,2,0,71.5,False,False,True,False,False,False,False,False,False,False,False,True,False
0.5714285714285716,0.193877551020408,0.724137931034483,0,2,0,60.5,True,False,False,False,True,False,False,False,False,False,False,True,False
0.5714285714285716,0.889455782312925,0.8448275862068965,2,2,1,98.3,False,False,False,False,False,False,True,False,True,False,True,False,False
0.2857142857142856,0.4795918367346936,0.913793103448276,1,2,1,56.7,False,True,False,False,False,True,False,False,True,True,False,False,False
1.0,0.4132653061224489,0.879310344827586,2,0,1,37.9,False,True,False,True,False,False,False,False,True,False,True,False,False
0.1428571428571428,0.0153061224489795,0.0,0,1,0,51.5,False,True,False,False,False,False,False,True,True,False,False,True,False
1.0,0.6564625850340136,0.9655172413793102,2,1,0,52.4,True,False,False,False,False,True,False,False,True,False,False,False,True
0.7142857142857144,0.3044217687074829,0.103448275862069,0,2,0,62.6,True,False,False,False,True,False,False,False,True,False,False,False,True
0.7142857142857144,0.9047619047619044,0.2931034482758621,2,0,2,48.4,True,False,False,False,False,True,False,False,True,False,False,True,False
0.0,0.139455782312925,0.0517241379310345,1,0,0,39.2,True,False,True,False,False,False,False,False,True,False,False,False,True
0.1428571428571428,0.8367346938775508,1.0,0,1,1,83.6,True,False,False,False,False,False,False,True,True,False,True,False,False
0.7142857142857144,0.4710884353741496,0.2241379310344828,1,0,1,41.8,True,False,False,False,False,True,False,False,True,False,False,False,False
0.2857142857142856,0.9013605442176869,0.1724137931034483,0,1,1,41.8,False,False,False,True,False,False,False,False,True,True,False,False,False
0.4285714285714284,0.9676870748299318,0.9827586206896554,0,0,1,57.6,False,False,False,False,False,True,False,False,True,False,True,False,False
0.0,0.4914965986394557,0.5689655172413793,1,1,0,70.9,False,True,True,False,False,False,False,False,True,False,False,False,True
0.0,0.8027210884353739,0.2241379310344828,1,1,1,83.7,False,True,False,False,False,False,True,False,True,False,False,True,False
0.7142857142857144,0.0238095238095237,0.8620689655172412,0,0,0,56.1,False,False,False,False,False,False,True,False,True,False,False,False,False
1.0,0.8639455782312924,0.4655172413793104,1,0,1,70.3,True,False,False,False,False,False,False,False,True,False,False,False,False
0.5714285714285716,0.3333333333333332,0.8448275862068965,0,1,2,63.7,False,True,False,False,False,False,False,True,True,False,False,True,False
0.4285714285714284,0.4999999999999998,0.3620689655172414,0,1,1,66.3,False,False,False,False,False,False,False,False,True,True,False,False,False
1.0,0.3129251700680271,0.8620689655172412,0,2,0,40.6,False,False,False,False,True,False,False,False,True,False,False,True,False
0.0,0.8095238095238093,0.2241379310344828,0,0,0,71.3,False,False,False,False,False,False,True,False,True,False,False,False,False
0.7142857142857144,0.4336734693877548,0.7758620689655172,1,0,1,48.8,True,False,False,False,False,True,False,False,False,False,False,False,True
0.5714285714285716,0.1530612244897958,0.879310344827586,1,2,1,70.7,True,False,False,False,False,False,False,True,True,False,True,False,False
0.7142857142857144,0.6768707482993197,0.3448275862068964,1,2,1,54.5,True,False,False,True,False,False,False,False,True,True,False,False,False
0.5714285714285716,0.4676870748299317,0.6551724137931035,1,1,1,70.2,True,False,False,False,False,False,True,False,True,True,False,False,False
0.4285714285714284,0.7244897959183672,0.4482758620689656,0,0,2,62.7,False,False,False,False,False,True,False,False,True,False,True,False,False
0.2857142857142856,0.2091836734693876,0.810344827586207,0,1,1,74.9,False,False,False,False,False,False,False,False,True,True,False,False,False
0.4285714285714284,0.0238095238095237,0.8275862068965517,0,0,1,47.6,False,True,False,False,False,True,False,False,True,False,False,False,False
0.0,0.7210884353741496,0.4827586206896553,0,2,2,62.7,False,False,False,False,False,False,False,True,True,False,False,False,True
0.4285714285714284,0.0306122448979591,0.7586206896551725,1,0,1,47.7,False,True,False,False,False,True,False,False,True,False,False,False,False
0.4285714285714284,0.5799319727891155,0.3103448275862069,0,0,0,42.8,False,False,True,False,False,False,False,False,True,False,False,False,False
0.1428571428571428,0.0646258503401359,0.3103448275862069,2,0,0,64.3,False,True,False,True,False,False,False,False,True,True,False,False,False
0.1428571428571428,0.0,0.3793103448275862,0,2,2,32.8,False,True,False,False,False,False,True,False,False,True,False,False,False
1.0,0.6972789115646256,0.8620689655172412,1,1,2,70.4,True,False,False,False,False,False,True,False,True,False,True,False,False
0.1428571428571428,0.3367346938775508,0.4827586206896553,2,0,1,56.9,False,True,False,False,False,True,False,False,True,True,False,False,False
0.7142857142857144,0.8163265306122447,0.2758620689655173,2,1,1,74.1,False,False,False,False,False,False,False,False,True,False,False,False,False
0.4285714285714284,0.954081632653061,0.4310344827586206,0,1,2,48.4,False,True,False,True,False,False,False,False,True,False,False,True,False
0.4285714285714284,0.8214285714285714,0.8620689655172412,1,2,1,67.6,False,True,False,False,False,True,False,False,True,False,False,True,False
0.0,0.6666666666666665,0.1724137931034483,0,0,1,63.5,True,False,False,False,True,False,False,False,True,False,False,False,True
0.4285714285714284,0.2414965986394556,0.3103448275862069,1,1,0,58.2,False,False,False,False,True,False,False,False,True,True,False,False,False
1.0,0.2840136054421767,0.913793103448276,0,2,2,49.5,False,False,False,False,False,True,False,False,True,True,False,False,False
0.4285714285714284,0.2721088435374149,0.5344827586206896,0,2,0,64.7,False,True,False,False,False,False,False,False,True,False,False,False,False
0.4285714285714284,0.2465986394557822,0.1379310344827587,1,0,0,60.6,True,False,False,False,True,False,False,False,True,False,False,False,True
0.7142857142857144,0.9421768707482991,0.5172413793103449,2,2,0,100.0,False,True,True,False,False,False,False,False,False,False,False,False,True
0.1428571428571428,0.346938775510204,0.0344827586206897,0,1,0,58.8,False,True,False,False,True,False,False,False,True,True,False,False,False
0.5714285714285716,0.1360544217687074,0.0,0,0,1,44.8,True,False,False,True,False,False,False,False,True,True,False,False,False
0.8571428571428572,0.7823129251700678,0.7758620689655172,2,2,0,83.9,False,True,False,False,False,False,False,False,True,False,True,False,False
0.7142857142857144,0.4319727891156462,0.689655172413793,0,0,0,72.1,False,False,False,False,False,True,False,False,True,False,False,False,False
0.2857142857142856,0.6700680272108841,0.8275862068965517,0,1,1,53.9,False,True,False,True,False,False,False,False,True,False,False,False,True
0.7142857142857144,0.0799319727891155,0.3275862068965517,1,1,1,41.5,False,False,False,False,True,False,False,False,True,True,False,False,False
0.5714285714285716,0.2738095238095237,0.913793103448276,2,1,1,83.6,False,True,False,False,False,True,False,False,False,False,True,False,False
0.8571428571428572,0.7312925170068025,0.8620689655172412,1,2,1,69.7,False,True,False,False,False,False,True,False,True,False,False,False,True
0.2857142857142856,0.1190476190476189,1.0,0,2,2,74.3,False,False,False,False,True,False,False,False,True,False,False,True,False
0.7142857142857144,0.2891156462585033,0.0,1,2,1,44.6,False,True,False,False,False,False,True,False,True,False,False,True,False
0.1428571428571428,0.6666666666666665,0.793103448275862,0,0,1,65.7,True,False,False,False,True,False,False,False,False,False,False,False,False
0.8571428571428572,0.346938775510204,0.6206896551724138,1,1,0,64.1,False,True,False,False,False,False,False,False,True,False,False,False,False
0.1428571428571428,0.2772108843537414,0.8965517241379312,2,1,1,62.3,False,True,False,False,True,False,False,False,False,False,False,False,False
0.5714285714285716,0.0034013605442175,0.5172413793103449,1,2,0,61.8,True,False,False,False,False,False,False,False,True,False,True,False,False
0.1428571428571428,0.7840136054421767,0.5172413793103449,2,2,1,60.7,False,True,False,True,False,False,False,False,True,False,False,True,False
0.5714285714285716,0.0969387755102039,0.1551724137931035,1,1,0,48.3,False,True,False,False,False,False,False,True,True,False,False,False,True
0.1428571428571428,0.9404761904761904,0.2068965517241379,0,1,2,48.1,False,False,False,False,True,False,False,False,True,False,False,False,True
1.0,0.181972789115646,0.4655172413793104,2,2,2,66.6,True,False,False,False,False,False,False,True,True,False,False,True,False
0.7142857142857144,0.9506802721088434,0.3448275862068964,0,1,1,65.9,True,False,False,True,False,False,False,False,False,False,True,False,False
0.5714285714285716,0.4744897959183671,0.1379310344827587,2,0,1,62.1,False,False,False,False,True,False,False,False,True,False,False,False,True
0.7142857142857144,0.4863945578231292,0.2931034482758621,0,2,0,66.6,True,False,False,False,True,False,False,False,True,False,True,False,False
0.8571428571428572,0.695578231292517,0.0689655172413793,1,2,2,78.3,True,False,False,True,False,False,False,False,True,True,False,False,False
0.4285714285714284,0.4047619047619046,0.1896551724137931,0,2,1,54.4,True,False,False,False,False,False,True,False,True,False,True,False,False
0.7142857142857144,0.8027210884353739,0.3620689655172414,1,1,1,64.4,True,False,False,True,False,False,False,False,True,True,False,False,False
0.7142857142857144,0.9591836734693876,0.810344827586207,2,2,1,84.3,True,False,False,False,False,False,True,False,True,False,True,False,False
0.8571428571428572,0.8486394557823127,0.5000000000000001,1,0,0,80.2,True,False,False,False,False,True,False,False,True,False,False,True,False
0.0,0.0612244897959183,0.0,2,0,0,62.4,True,False,True,False,False,False,False,False,True,False,True,False,False
0.0,0.4455782312925169,0.0344827586206897,2,0,1,74.4,False,False,False,False,False,False,False,True,True,False,False,False,False
0.5714285714285716,0.2040816326530611,0.6551724137931035,0,0,1,64.3,False,True,False,False,False,False,False,False,True,False,True,False,False
1.0,0.5051020408163263,0.1551724137931035,1,1,2,56.9,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5238095238095237,0.1896551724137931,0,1,0,66.1,False,True,False,False,False,False,False,False,True,False,False,False,False
0.2857142857142856,0.4676870748299317,0.913793103448276,0,1,0,49.9,True,False,True,False,False,False,False,False,True,False,False,True,False
0.0,0.5527210884353739,0.4137931034482759,2,1,0,50.3,False,True,False,False,False,False,True,False,True,False,False,False,True
0.8571428571428572,0.2431972789115645,0.0,0,0,0,48.9,True,False,False,False,False,False,False,False,False,False,False,False,True
0.4285714285714284,0.8010204081632653,1.0,2,1,0,74.0,False,False,True,False,False,False,False,False,True,True,False,False,False
0.5714285714285716,0.8452380952380951,0.5344827586206896,2,2,1,66.1,False,True,False,False,True,False,False,False,False,False,True,False,False
1.0,0.693877551020408,0.8448275862068965,2,0,2,70.0,False,False,False,False,False,True,False,False,True,False,False,True,False
0.0,0.8316326530612244,0.0517241379310345,1,0,2,57.6,True,False,False,False,False,False,True,False,True,False,False,True,False
1.0,0.945578231292517,0.9827586206896554,1,0,1,52.0,True,False,True,False,False,False,False,False,True,False,False,False,True
1.0,0.4931972789115644,0.7413793103448277,2,0,2,62.3,False,True,False,False,False,False,False,False,True,True,False,False,False
1.0,0.8282312925170066,0.793103448275862,2,2,1,86.8,True,False,False,False,False,True,False,False,True,False,True,False,False
0.7142857142857144,0.2789115646258502,0.4310344827586206,2,0,1,59.9,False,False,False,False,False,False,False,False,True,False,False,False,False
0.5714285714285716,0.1445578231292517,0.724137931034483,0,2,1,61.2,False,False,False,False,False,False,False,False,True,False,False,True,False
0.1428571428571428,0.9421768707482991,0.1724137931034483,0,1,0,62.5,False,True,False,False,True,False,False,False,True,True,False,False,False
1.0,0.8911564625850339,0.2758620689655173,0,0,1,41.0,False,False,False,False,False,False,False,True,True,False,False,False,True
1.0,0.9693877551020404,0.5172413793103449,1,0,1,73.2,False,True,False,False,False,False,True,False,True,False,False,False,True
0.7142857142857144,0.7227891156462583,0.3103448275862069,0,1,2,65.0,False,True,False,False,False,False,False,True,True,False,True,False,False
0.8571428571428572,0.0238095238095237,0.4137931034482759,1,1,1,51.5,False,True,False,False,False,False,False,True,True,False,False,True,False
0.2857142857142856,0.0357142857142857,0.1206896551724138,0,1,1,32.0,True,False,False,False,False,True,False,False,True,False,False,True,False
0.8571428571428572,0.889455782312925,0.7586206896551725,1,2,1,69.6,True,False,False,False,False,False,False,True,False,False,False,True,False
0.5714285714285716,0.4591836734693875,0.5344827586206896,0,1,0,40.0,True,False,False,False,False,True,False,False,True,True,False,False,False
0.4285714285714284,0.5901360544217684,0.0,0,1,0,51.5,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0.8860544217687074,0.1724137931034483,0,1,1,72.2,False,False,False,False,False,True,False,False,True,False,False,False,True
0.2857142857142856,0.9744897959183674,0.5689655172413793,0,1,1,59.5,False,True,False,False,False,False,True,False,True,False,False,False,True
0.8571428571428572,0.4863945578231292,0.1551724137931035,0,0,1,64.0,True,False,False,False,False,False,True,False,True,False,False,False,False
0.7142857142857144,0.3724489795918366,0.9482758620689654,0,1,0,56.7,True,False,False,False,False,False,True,False,False,False,False,False,True
0.0,0.1870748299319727,1.0,0,2,1,54.0,False,False,False,False,False,False,False,True,True,True,False,False,False
0.4285714285714284,0.6207482993197277,0.4310344827586206,0,2,1,82.6,False,False,False,False,False,False,True,False,True,False,False,False,False
1.0,0.0187074829931972,0.9482758620689654,2,2,2,78.8,False,False,True,False,False,False,False,False,True,False,False,True,False
0.4285714285714284,0.9846938775510204,0.4137931034482759,1,2,2,62.4,False,False,False,False,False,True,False,False,True,False,False,False,False
1.0,0.3384353741496597,0.8275862068965517,2,0,1,55.5,False,False,False,False,True,False,False,False,True,False,False,True,False
0.4285714285714284,0.4659863945578231,0.6206896551724138,2,1,1,59.9,True,False,False,False,False,False,False,True,True,True,False,False,False
0.4285714285714284,0.1921768707482992,0.2241379310344828,1,0,0,44.5,False,True,False,True,False,False,False,False,True,True,False,False,False
0.8571428571428572,0.2874149659863945,0.9310344827586208,2,1,1,93.6,True,False,True,False,False,False,False,False,True,False,True,False,False
0.0,0.6360544217687074,1.0,0,2,0,61.9,False,False,False,True,False,False,False,False,True,True,False,False,False
0.7142857142857144,0.2108843537414965,0.724137931034483,0,0,1,43.3,False,True,False,True,False,False,False,False,True,True,False,False,False
0.8571428571428572,0.4166666666666665,0.6034482758620688,0,2,1,53.1,True,False,False,True,False,False,False,False,True,False,False,True,False
0.8571428571428572,0.727891156462585,0.9655172413793102,1,1,2,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.0,0.4166666666666665,0.4310344827586206,1,1,1,59.6,False,False,False,False,False,False,False,True,True,False,False,False,False
0.1428571428571428,0.5034013605442176,0.4310344827586206,2,1,1,50.9,True,False,False,False,False,False,True,False,True,False,True,False,False
0.8571428571428572,0.9183673469387752,0.2758620689655173,2,2,1,78.5,False,True,False,True,False,False,False,False,True,False,False,False,True
0.4285714285714284,0.768707482993197,0.5000000000000001,1,0,1,52.0,False,True,True,False,False,False,False,False,True,False,False,False,True
0.5714285714285716,0.20578231292517,0.6206896551724138,0,2,1,50.9,False,True,False,False,False,True,False,False,False,False,False,False,True
1.0,0.2023809523809523,0.3103448275862069,0,1,0,43.1,False,False,False,False,True,False,False,False,True,True,False,False,False
0.5714285714285716,0.7517006802721087,0.1379310344827587,1,2,1,56.6,True,False,False,True,False,False,False,False,True,False,False,False,False
0.7142857142857144,0.726190476190476,0.9482758620689654,1,0,1,71.4,False,False,False,True,False,False,False,False,True,False,False,False,False
0.1428571428571428,0.1462585034013604,0.6379310344827586,1,1,2,59.1,False,True,False,False,False,False,False,True,True,False,True,False,False
0.0,0.3044217687074829,0.8620689655172412,1,1,1,39.9,False,True,False,False,False,True,False,False,True,False,False,False,True
0.2857142857142856,0.5578231292517006,0.7586206896551725,2,0,2,72.6,False,True,False,False,False,True,False,False,True,True,False,False,False
0.2857142857142856,0.3044217687074829,0.0344827586206897,2,0,0,32.9,False,True,False,False,False,True,False,False,True,True,False,False,False
0.8571428571428572,0.2993197278911564,0.086206896551724,0,1,0,34.9,False,True,False,False,False,False,False,True,True,False,False,False,True
0.7142857142857144,0.1785714285714285,0.6034482758620688,1,0,2,51.1,False,True,False,False,False,True,False,False,True,False,False,False,True
0.4285714285714284,1.0,0.9482758620689654,2,2,1,72.6,False,False,True,False,False,False,False,False,True,False,False,True,False
0.2857142857142856,0.0,0.103448275862069,2,0,1,48.2,False,False,True,False,False,False,False,False,True,True,False,False,False
0.8571428571428572,0.1037414965986394,0.5689655172413793,0,0,1,42.3,False,False,False,False,False,False,True,False,True,False,True,False,False
0.7142857142857144,0.4302721088435375,0.5689655172413793,0,0,1,27.0,True,False,False,False,False,False,False,True,True,False,False,False,True
0.5714285714285716,0.9676870748299318,0.9655172413793102,2,0,0,78.3,False,False,False,False,False,False,False,True,True,False,False,True,False
0.1428571428571428,0.454081632653061,0.6206896551724138,0,2,2,56.1,False,True,False,False,False,False,False,False,True,True,False,False,False
0.4285714285714284,0.0612244897959183,0.724137931034483,1,0,0,44.0,True,False,False,False,False,False,True,False,True,True,False,False,False
0.2857142857142856,0.282312925170068,0.6551724137931035,1,1,2,72.2,False,False,False,False,False,True,False,False,True,False,True,False,False
0.2857142857142856,0.9438775510204078,0.3448275862068964,1,2,1,72.1,False,False,False,True,False,False,False,False,True,False,False,True,False
0.0,0.8367346938775508,0.5172413793103449,0,0,1,72.4,False,False,False,False,False,False,False,False,True,False,True,False,False
0.2857142857142856,0.95578231292517,0.689655172413793,1,0,1,56.3,True,False,False,False,False,False,False,True,True,False,False,True,False
0.0,0.3214285714285714,0.3793103448275862,0,0,1,54.8,True,False,False,False,False,True,False,False,True,False,False,False,False
